questions,true_answers,model_answers,scores
"故障现象：一台配置SIEMENS6M系统的进口立式加工中心，在夹具调试过程中突

然停机，再次开机时，电源无法正常接通。
","分析及处理过程机床型号及系统规格上倒，经过与上倒同样的分析检查，确认故障原因是由于PLC的互锁触点动作引起的。在本例中，检查PLC处于正常运行状态；机床工作台未超程；但PLC互锁输出的中间继电器未吸合。进一步检查发现，PLC上的DC24V/2A输出模块中的全部输出指示灯均不亮，但其他输出模块（DC24V/0.5A）上的全部指示灯正常亮，由此判定故障原因是S5–1301B的DC24V/2A公共回路故障引起的。检查该模块的全部输出信号的公共外部电源DC24V为“0”，24V断路器跳闸。
进一步测量发现，夹具上的24V连接线碰机床外壳，导致了断路器的跳闸，重新处理后，合上DC24V断路器，机床恢复正常工作。","原因分析：检查发现现场总线中有一块PMC线路板损坏，该板是德国原产，但该设备已许多年，随
着该线路板的损坏，使得该系统的生产也已停止，所以现场总线中的线路板无法进行更换，只
能整体更换SIEMENS 6M系统，但该系统价格昂贵，用户无法接受，故希望另寻故障解决方法。
",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有PLC的互锁触点动作引起的，S5–1301B的DC24V/2A公共回路故障引起的，夹具上的24V连接线碰机床外壳。而模型回答中没有提到任何与标准回答中故障原因相关的故障原因，因此模型回答中没有某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性，所以得不到基础分5分，评分结束，输出得分：0分。
"故障现象：一台配套FANUC7M系统的立式加工中心，开机时，系统出现
ALM05、07和37号报警。
","分析及处理过程：FANUC7M系统ALM05、ALM07的含义同前；ALM37是Y轴位置误差过大报警。
分析以上报警，ALM05报警是由于系统“急停”信号引起的，通过检查可以排除；
ALM07报警是系统中的速度控制单元未准备好，可能的原因有：
l）电动机过载。
2）伺服变压器过热。
3）伺服变压器保护熔断器熔断。
4）输入单元的EMG（IN1）和EMG（1N2）之间的触点开路。
5）输入单元的交流100V熔断器熔断（F5）。
6）伺服驱动器与CNC间的信号电缆连接不良。
7）伺服驱动器的主接触器（MCC）断开。ALM37报警的含义是“位置跟随误差超差”。

综合分析以上敌障，当速度控制单元出现报警时，一般均会出现ALM37报警，因此故障维修应针对ALM07报警进行。
在确认速度控制单元与CNC、伺服电动机的连接无误后，考虑到机床中使用的X、Y、Z伺服驱动系统的结构和参数完全一致，为了迅速判断故障部位，加快维修进度，维修时首先将X、Z两个轴的CNC位置控制器输出连线XC（Z轴）和XF（Y）轴以及测速反馈线XE（Z轴）与XH（Y轴）进行了对调。这样，相当于用CNC的Y轴信号控制Z轴，用CNC的Z轴信号控制Y轴，以判断故障部位是在CNC侧还是在驱动侧。经过以上调换后开机，发现",这表示机床上的回转工作台和分度头过象限。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有电动机过载，伺服变压器过热，伺服变压器保护熔断器熔断，输入单元的EMG（IN1）和EMG（1N2）之间的触点开路，输入单元的交流100V熔断器熔断（F5），伺服驱动器与CNC间的信号电缆连接不良，伺服驱动器的主接触器（MCC）断开。而模型回答中的内容并未提及标准回答中的任何故障原因。因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，所以未得到基础分5分，评分结束，得0分。
"故障现象：某配套SIEMENS810M的加工中心，在回参考点的过程中，发生超程报
警。
","分析及处理过程：经检查，发现该机床的回参考点减速挡块放开位置，处在机床行
程极限开关之后，与系统回参考点设置要求不符。机床参考点减速挡块尚未脱开，超程保护信号己经发出，导致了机床超程报警。
进一步检查发现，该挡块未可靠固定于卡轨内，在开关与挡块长期接触后，位置产生了移动，导致了超程报警。重新固定挡块后，机床恢复正常。","分析及处理过程：在对X轴、Y轴和4轴回参考点正常后，对Z轴回参考点时，系统在减速挡块的作用
下，没有立即停机，而是向前冲了一段距离，然后再反向退了一段距离回到参考点。
分析原因为系统参数527#4位（RlPb=1）设定不当所致。
系统默认为经过挡块时立即停机，如减速挡块设计有倾角，经过挡块时就无法立即停
机，此时只有将527#4位改为经过减速挡块后又返回参考点方向再停机。
重新设定相关系统参数后，故障排除。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有挡块位置产生移动。而模型回答中的原因是系统参数527#4位（RlPb=1）设定不当所致。二者没有关联性，因此按评分标准，模型回答中的故障原因与标准回答某个故障现象产生的原因无关，所以得不到基础分5分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套SIEMENS810MGA3的立式加工中心，开机后显示“ALM2000”机床无法正常起动。
",分析及处理过程：,"分析及处理过程：根据系统编程手册，报警号“ALM2000”为“存储器出错”，同时DOS操作系统提示“C：\BOOT-ERROR”。根据该提示，并结合系统报警号，判断是机内CMOSRAM损坏导致系统无法检索各模块的数据。拆开机床，将CMOS电池取下后，再装配起来，系统仍报警。检查主板上的CMOSRAMSIT8014，正常。检查DOS系统引导程序，用启动盘引导，系统显示MBR报警，查主板说明书知，MBR损坏，主板CPU无法正常读取硬盘内容。将备份的原系统重新导如系统，并将原系统程序及机床参数重新输入，系统报警号“ALM2000”及DOS报警消，系统正常。
总结：“ALM2000”报警是由于硬件损坏引起的，在DOS系列系统，CMOSRAM可设定为“固化”，当出现开机报警时，应首先检查主板上的电池电压，检查CMOSRAM及其周围的元件，如果查无器件损坏时，应从其他方面考虑，如主板CPU、程序，CMOS固化程序或主板本身有问题。维修中应注意的是：主板上有5个跳线，其设定决定了主板CMOS设置是固化还是非固化，还决定了开机自检时的显示语汇，其设定应在维修时查主板说明书中校对清楚，根据设定来维修，而不能认为是主板设计的问题。如果固化程序损坏，维修起来成本较高，有时甚至无法维修，因为固化芯片SIT8014为专用芯片，其只有一套固化程序，损坏后将无法通过软件重新写入固化，因此，在开机报警时，为防止维修成本增大，应在修复CMOSRAM后，恢复CMOS设定。",该例按评分标准1进行评分：检查标准：由于标准回答中给出了具体的分析及处理过程，而模型回答中的内容“根据系统编程手册，报警号“ALM2000”为“存储器出错”，同时DOS操作系统提示“C：\BOOT-ERROR”。根据该提示，并结合系统报警号，判断是机内CMOSRAM损坏导致系统无法检索各模块的数据。拆开机床，将CMOS电池取下后，再装配起来，系统仍报警。检查主板上的CMOSRAMSIT8014，正常。检查DOS系统引导程序，用启动盘引导，系统显示MBR报警，查主板说明书知，MBR损坏，主板CPU无法正常读取硬盘内容。将备份的原系统重新导如系统，并将原系统程序及机床参数重新输入，系统报警号“ALM2000”及DOS报警消，系统正常。”与标准回答中的内容一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套SIEMENS810M的立式加工中心，在PLC程序调试时，发现PLC功能模块FB62无法运行。
","分析及处理过程：SIEMENS810M系统的PLC功能模块FB62的作用是进行PLC与CNC之间的数据交换与传送，该功能通常用于机床制造厂家，以实现特殊控制动作。通过本功能可以将PLC数据直接写入CNC的R参数中，同样PLC程序亦可以直接读取CNC的R参数。
在SIEMENS810M系统中，PLC数据与CNC的数据传送为选择功能，它需要通过指定的参数予以生效。该参数为NC–MD5015bit0，当NC–MD5015bit0＝1时，功能允许。在本机床上，通过设定以上参数后，PLC与CNC间的数据传送正常。","原因分析：通过机床面板上的MODEN，显示伺服参数页面，检查参数P1915=1，表示该功能被激活；又检查模块出错信息，发现信息号E775表示由于功能模块出错，导致PLC出错；最后检查CPU-PC，发现错误为功能FB62不存在。
故障处理：因机床为法兰克的原装配套机，该功能被设计进PLC程序中，且为标准的SIEMENS功能，不会不存在。因此怀疑是软件设计上有问题，于是更换CPU-PC，更换后故障排除，该FB62功能能够正常运行。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有NC–MD5015bit0参数未设置为1，而模型回答中的原因分析中提到了参数P1915=1表示该功能被激活，与标准答案中的NC–MD5015bit0参数有关联，因为模型回答虽未提及具体的参数设置，但也未随便给出一个和标准回答不同的错误参数设置，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的故障处理中提到了更换CPU-PC后故障排除，标准问答中是更换CPU-PC后故障排除，虽然具体部件表述不同，但是二者都提到了更换CPU-PC后故障排除，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：某配套SIEMENSPAIMOS系统、6RA26**系列直流伺服驱动系统的数控滚齿机，开机后发生“ERR21，Y轴测量系统错误”报警。
","分析及处理过程：数控系统发生测量系统报警的原因一般有如下几种：
1）数控装置的位置反馈信号接口电路不良。
2）数控装置与位置检测元器件的连接电缆不良。
3）位置测量系统本身不良。
由于本机床伺服驱动系统采用的是全闭环结构，检测系统使用的是HEIDENHAIN公司的光栅。为了判定故障部位，维修时首先将数控装置输出的X、Y轴速度给定，将驱动使能以及X、Y轴的位置反馈进行了对调，使数控的X轴输出控制Y轴，Y轴输出控制X轴。经对调后，操作数控系统，手动移动Y轴，机床X轴产生运动，且工作正常，证明数控装置的位置反馈信号接口电路无故障。
但操作数控系统，手动移动X轴，机床Y轴不运动，同时数控显示“ERR21，X轴测量系统错误”报警。由此确认，报警是由位置测量系统不良引起的，与数控装置的接口电路无关。
检查测量系统电缆连接正确、可靠，排除了电缆连接的问题。
利用示波器检查位置测量系统的前置放大器EXE601/5–F的Ua1和Ua2、*Ua1和*Ua2输出波形，发现Ua1相无输出。进一步检查光栅输出（前置放大器EXE601/5–F的输入）信号波形，发现Ie1无信号输入。检查本机床光栅安装正确，确认故障是由于光栅不良引起的；更换光栅LS903后，机床恢复正常工作。",分析及处理过程：按照说明书检查Y轴测量系统，发现其标准偏差过大，而系统允差为5um，测量系统有问题。进一步检查发现编码器有问题。更换Y轴编码器后，系统运行正常，故障排除。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有位置反馈信号接口电路不良，连接电缆不良，位置测量系统本身不良。而模型回答中提到的故障原因是编码器有问题，与标准答案中位置测量系统本身不良这一原因有关联，因为位置测量系统包括了编码器，所以按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：一台配套SIEMENS820M系统、611A交流伺服驱动的进口立式加工中心，由于加工需要，原机床的第4轴在加工工件时需要暂时撤消。用户在取下回转工作台后，机床出现“驱动器未准备好”报警。
","分析及处理过程：鉴于在装上A轴后，机床全部动作正常，确定故障原因是由于取下了A轴转台后引起的驱动器报警。
在SIEMENS810/820M中，当取消第4轴时，可以通过设置机床参数对CNC进行撤
消。
但由于A轴驱动器使用的是611A双轴控制模块，无法单独取消A轴驱动，从而导
致了“驱动器未准备好”报警。
在这种情况下，必须对驱动器进行处理，具体方法如下：
1）在611A的伺服驱动器上取下A轴测速反馈连接X311，准备一与测速反馈连接同规格的备用插头。
2）短接备用插头的11–12脚模拟温度检测开关，取消因A轴电缆来连接时产生的过热报警。
3）短接备用插头的7–8–14–15脚，将三相测速反馈电压置0V。

4）在插头的5脚、6脚上各接入一个1k*的电阻，同时连接到2脚（0V），将转子位置检测的RLGR、RLGT置“0”信号状态。
5）将插头的13脚通过1k*的电阻连接到4脚（+15V），将转子位置检测的RLGS置“1”信号状态。
6）将连接好的备用插头插入611A驱动器的原测速反馈的X311上。
通过以上处理后，开机试验，驱动器准备好信号恢复，机床可以在取消A轴后正常工作。
以上方法还可以用于利用双轴模块代替单轴模块的场合，并经编者多次试验均正确无误；这一方法同样适用于6SC610系列驱动器（在这种情况下，插头规格及脚号应作相应变化，但对信号的处理不变）。",故障分析与维修：检查发现该机床在第4轴控制上系统与驱动器的硬件安装位置不致。系统板上的轴控制电位器位置是按照系统软件的要求来调整的，而用户从驱动器上取下第4轴模块后，没有重新调整第4轴电位器位置；同样故障还出现在另一台配套SIEMENS840D系统、611D交流伺服驱动的数控卧式车床，该机床在第4轴控制上软件与硬件的不一致，导致系统启动时系统不能正确初始化。重新调整第4轴电位器位置，系统启动重新初始化后，系统即可正常工作。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是由于取下了A轴转台后引起的驱动器报警，而模型回答中的故障原因是系统与驱动器的硬件安装位置不致，虽然二者描述的故障原因不同，但是从故障描述来看，二者都提到了是由于硬件安装位置不一致导致的故障，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：某配套FANUC0MC的数控铣床（二手机床），开机后，CNC显示“NOTREADY”，伺服驱动器无法起动。
","分析及处理过程：由于机床为二手设备，随机资料均已丢失，为了确定故障原因，维
修时从X21.“4急停”信号回路依次分析、检查，确认故障原因是与X21.4输入连接的中
间继电器未吸合引起的“急停”。
进一步检查机床的控制电路，发现该中间继电器的吸合条件是机床未超程，且按下面板上的“机床复位”按钮后，才能自锁保持。
据此，再检查以上条件，最终发现故障原因是面板上的“机床复位”按钮不良，更换按钮后，故障排除，机床可以正常动作。",分析及处理过程：二手机床在拆装过程中，易造成线路板安装不正确，经检查发现PRM3411板安装不当，导致PLC无法起动，驱动器主接触器无法得电。正确安装了PRM3411板并设定PLC初始起动参数后故障排除。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有面板上的“机床复位”按钮不良，而模型回答中的故障原因是面板上的“机床复位”按钮不良，二者完全相同，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：一台配置SIEMENS6M系统的进口立式加工中心，在用户使用时，发现电源无法正常接通。
","分析及处理过程机床型号及系统规格同例11，经分析检查，确认故障原因为PLC引起的互锁。在本例中，检查PLC输出，确认PLC的互锁信号无输出。对照PLC程序与机床电气原理图，逐一检查PLC程序中的逻辑条件，发现可能引起PLC互锁的条件均己满足，且PLC已正常运行，输出模块上的公共24V电源正常，排除了以上可能的原因。
为了确认故障部位，维修时取下PLC输出模块进行检查，经仔细检查，发现故障的原因是模块地址设定错误引起的。对于SIEMENSS5–1301B的输入、输出模块，需要通过设定端进行模块地址设定。
在本机床上，用户在机床出现其他故障时，曾调换过PLC的输出模块，但在调换时，未考虑到改变模块的地址设定，从而引起上达报警，恢复地址设定后，故障排除，机床可以正常起动。
维修体会与维修要点：
1）FANUC6/1等系统电源控制，由于采用了“输入单元”进行电源通/断控制，因此，其控制线路比直接电源加入型系统要复杂。通过测绘输入单元的电气原理图，再对照原理图进行维修是最有效、最可靠的方法。
2）由于输入单元的控制电压种类较多，在进行测量维修处理，特别是作“短接”试验时，必须十分谨慎，防止损坏控制元器件。
3）根据个人的维修经验，FANUC6/11等系统的电源输入单元的元器件，除熔断器外，其他元器件损坏的几率非常小，维修时切勿轻易更换元器件。
4）在某些机床上，由于机床互锁的需要，使用了外部电源切断信号，这时应根据机床电气原理图，综合分析故障原因，排除外部电源切断的因素，才能起动。
2.例13.浪涌吸收器不良引起的故障维修
","故障分析与维修：通常出现此类现象的故障原因有三个：(1)＋24V熔断器被熔断；(2)机床基本单元中，用于输入手动数据的单元故障；(3)系统本身故障。
对于本例故障，从维修服务人员介绍中，该机床曾出现过输入手动数据单元故障。因此，怀疑是因此故障而使系统电源单元损坏，导致现在故障状态。在询问维修人员故障单元更换后是否能正常时，维修人员说该设备制造厂家已更换为另一生产制造厂，现在无法维修，而要求更换系统。分析至此，基本认为该立式加工中心的故障原因是属于系统以外的因素造成的。因此，先检查系统。测量系统回路，测量发现交流输入电压为220V，输出电压为47V，不正常。检查发现是系统电源输入熔断器被熔断。换上熔断器，故障排除。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是PLC引起的互锁，模块地址设定错误。而模型回答中的第一个原因：＋24V熔断器被熔断，与标准答案中的故障原因没有关联；第二个原因：机床基本单元中，用于输入手动数据的单元故障，与标准答案中的故障原因没有关联；第三个原因：系统本身故障，与标准答案中的故障原因没有关联，因此按评分标准，模型回答中的故障原因和标准回答中出现的故障现象产生的原因没有关联性的条件，则得0分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套FANUCOT的数控车床（工手设备），初次开机时，系统电源无法正常接通。
","分析及处理过程经检查，该机床电源单元的发光二极管PIL不亮，电源单元的熔断器F1己熔断。

由于机床为二手设备，故又对照原理图4–5，逐一测量电源模块内部线路与各相关元器件C2、D1、Q1等，在确认无误后，通电测量输入单元的辅助控制电源A24端子上的DC24V正常，F1的输出端与AO间无短路，初步判定电源单元无故障。
更换FANUC备件F1后，故障排除，电源正常接通。例19.ON/OFF信号不良引起的故障维修
","故障分析：观察系统输入和输出单元上的电源及系统辅助控制电源单元的LEDs，发现系统输入单元上的LEDs指示灯PIL和ALM均处于灭的状态，而面板上的ALM6报警灯又亮（系统控制单元在电源接通后，正常时ALM6应灭，而异常时ALM6应亮），据此推测系统辅助电源控制单元已损坏。
故障排除：更换系统辅助电源控制单元后，系统电源恢复正常。
",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是电源单元的发光二极管PIL不亮，电源单元的熔断器F1己熔断。而模型回答中的故障原因是系统辅助电源控制单元已损坏。虽然模型回答中没有直接提到电源单元的发光二极管PIL不亮和电源单元的熔断器F1已熔断，但是系统辅助电源控制单元损坏也会导致电源单元的故障，因此可以认为模型回答的故障原因与标准回答中出现的故障现象产生的原因有一定关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：某配套FANUCOC的加工中心，系统电源接通后，显示器系统报警
ALM911，显示页面不能正常转换。
","分析及处理过程FANUCO系列系统出现ALM911报警的原因是系统RAM出现奇偶校验错误，这一报警多发生于系统电池失效或不正确的更换电池之后，但偶尔也有因电池的安装不良，外部干扰，电池单元连线的碰壳、连接的脱落等偶然因数影响RAM数据。
在本例中，由于机床故障前曾经对机床其他电器进行过维修，估计偶然因数影响系统内部RAM数据出错的可能性较大。
同时按住系统操作面板的“DELETE”与“RESET”键，接通系统电源，对系统RAM进行初始化处理后，重新输入参数与程序，机床恢复正常。",答：经检查发现是系统模块PMC512RAM奇偶校验出错（ECC），原因是备份电池故障。更换电池后故障排除。,该例按评分标准2进行评分：检查标准：由于最终原因是系统模块PMC512RAM奇偶校验出错（ECC），原因是备份电池故障，而模型回答中的故障原因是：FANUCO系列系统出现ALM911报警的原因是系统RAM出现奇偶校验错误，这一报警多发生于系统电池失效或不正确的更换电池之后，但偶尔也有因电池的安装不良，外部干扰，电池单元连线的碰壳、连接的脱落等偶然因数影响RAM数据。两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
"故障现象：一台配套FANUC16B系统、a伺服驱动的进口立式加工中心，在自动加工过程中，经常出现Y轴ALM414、ALM411报警。
","分析及处理过程：FANUC16B系统出现ALM414、ALM4ll的含义及分析过程同前述，通过诊断参数DGN200、DGN201检查，出现报警时DGN200bit7＝“1”，DGN201bit7＝“0”，表明故障原因为Y轴电动机过热。在故障时手摸Y轴伺服电动机，感觉电动机外表发

烫，证明Y轴电动机事实上存在过热。
由于机床在开机后的一定时间内工作正常、无报警，因此，初步判定故障是Y轴负载太大引起的。
在停机后，手动转动Y轴丝杠，发现转动十分困难，由此确认故障原因在机械部分。维修时检查Y轴拖板与导轨，发现该机床床身上切屑堆积，Y轴导轨污染严重。重新清除铁屑，拆下Y轴导轨镶条，对拖板进行全面清理、维护保养后，经连续运行试验，故障消失，机床恢复正常工作。",   答：经检查发现该报警主要是因Y轴电动机编码器出现故障而引起。由于编码器故障导致反馈信号不正常，系统便认为电动机过快、过载而报故障，主轴电动机编码器不良。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是Y轴电动机过热，Y轴负载太大引起的，Y轴导轨污染严重。而模型回答中的故障原因是Y轴电动机编码器出现故障，编码器故障导致反馈信号不正常，与标准答案中的Y轴电动机过热没有关联性，因此基础分5分无法得到；后续也没有其他故障原因与标准答案有所关联，因此也不用进行加分运算，最终通过评分标准后检查得分为0分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套SIEMENS810M的数控机床，在自动时发现机床“未到位”灯不熄灭，机床无法进行下一步操作。
","分析及处理过程：通过机床的诊断功能［DIAGNOS］，在轴诊断［SERVICEAXIS］页面下对系统各坐标轴的“位置跟随误差”进行了检查，发现机床Z轴的跟踪误差超过了定位；精度的允许范围。
经自动漂移补偿，使“位置跟随误差”的值接近“O”后，机床恢复正常工作。例172.810M固定循环返回平面不正确的故障维修

","分析及处理过程：首先检查故障现象，“未到位”灯由系统PLC和数字伺服两个方面输出信号构成。当系统在复位状态下时，“未到位”灯应该熄灭。发现故障原因来自数字伺服部分。
系统参数检查：系统诊断显示起自动定位监视功能，系统自动检测编码器为位置检查对象，检查该位置显示值（系统显示位置显示窗中下排数值）的变化。如图5-26所示，在重新调整位置环增益参数后，该位置显示数值变化加快，表明系统以更快的速度向位置环增益要求跟踪。
检查编码器电缆：检查编码器电缆，发现该电缆为专用电缆，长度约10m，该电缆为屏蔽线，中间有屏蔽层。电缆中每根芯线上有独立的屏蔽层，但屏蔽层在电缆的两端均与电缆中地线相连，并构成环路，当系统工作时，产生干扰。
检查编码器本身：用另一台同型号配套系统上的编码器替换，故障排除，但未找到故障原因，此例维修较难。
分析故障原因：从故障现象分析，故障的原因在于编码器或编码器电缆，从维修过程分析，故障的真正原因没有找到或难于找到。
原因不明，但结果相同。从维修的角度出发，故障原因已经不是很重要，解决问题才是关键。
故障处理的关键点：从故障现象到故障原因的查找，从故障原因到故障的处理，从故障处理到故障的根除。这一过程可以简单表述为“查”、“修”、“通”。其相互关系如下：
（1）“查”是故障分析的过程。通过故障现象的观察和系统的诊断，查找故障原因。其结果是找到故障（原因不明，但结果相同）。
（2）“修”是故障处理的过程。通过更换零件或调整、设定系统参数使得系统恢复正常，但故障根源没有根除。
（3）“通”是故障最终解决的过程。通过故障的根除或恢复系统的某项功能，使得系统恢复正常。
“查”、“修”、“通”作为三个阶段，即查修通。这三个阶段是故障维修的三个基本环节。它们相互联系又相互区别。在实际维修过程中经常遇到的现象就是只重局部而忽视整体。
局部表现为查修通过程中的查和修两个阶段。查为找到故障源，修为恢复系统功能。只查不修，查无意义；只修不查，查无结果。从查找到修通，必须达到查必准，修必通。
整体表现为查修通过程中的查和通两个阶段。查为找故障，通为系统恢复；只有通过查通，系统才能恢复正常。只查不通，系统没有完成恢复过程，仍为故障状态；只通不查，系统没有确定故障，系统无法完成系统的恢复。
查修通三个环节相互联系，查修通三个阶段相互区别，只有达到三者的统一，系统才能完成恢复过程，系统的故障才能被最终排除。","该例按评分标准3进行评分：分析及处理过程：根据提供的信息，故障现象描述为：“未到位”灯常亮，无法进行正常加工。根据这个故障现象，我们可以考虑以下几种可能的问题：

1. 系统PLC和数字伺服两个方面输出信号的问题：当系统在复位状态下时，“未到位”灯应该熄灭。如果“未到位”灯常亮，可能是由于系统PLC和数字伺服两个方面输出信号出现问题导致的。
2. 系统参数的问题：系统诊断显示起自动定位监视功能，系统自动检测编码器为位置检查对象。如果系统参数出现问题，可能会导致位置显示值的变化出现问题，从而导致“未到位”灯常亮。
3. 编码器电缆的问题：如果编码器电缆出现问题，可能会导致系统无法正常检测到编码器的位置信息，从而导致“未到位”灯常亮。

根据已知的故障现象相关问题，可能的问题和解决方案如下：

1. 系统PLC和数字伺服两个方面输出信号的问题；

2. 系统参数的问题；

3. 编码器电缆的问题。"
"故障现象：机床同上例，该机床在X轴执行回参考点的过程中，突然出现系统断电，再次起动后系统电源无法正常接通。
","分析及处理过程故障分析过程同上，在本例中，经检查确认，电源无法接通的原因是由于工作台的“超程”引起的KA12断开。
合上图4–9中的“超程解除”开关SA1，机床恢复正常起动，退出“超程保护”后检查，发现故障原因是由于“参考点减速”挡铁安装存在松动，使参考点位置发生了偏移，导致了机床“超程”。重新固定挡铁后，机床恢复正常。
4.SIEMENS系统电源不能接通故障维修5例",故障分析与维修：检查发现是系统准备未就绪，因第1例中的故障维修完毕后，未对栅格位移量重新进行标定，而且参考计数器位置也发生了变化，系统要求重新标定栅格位移量和恢复参考计数器位置，当选择了直线光栅尺为参考时，而直线光栅尺信号却未接收到，因此系统无法起动。重新对栅格位移量进行标定，恢复参考计数器位置后系统恢复正常。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有工作台的“超程”引起的KA12断开，挡铁安装存在松动，使参考点位置发生了偏移。而模型回答中的故障原因是系统准备未就绪，因第1例中的故障维修完毕后，未对栅格位移量重新进行标定，而且参考计数器位置也发生了变化，系统要求重新标定栅格位移量和恢复参考计数器位置，当选择了直线光栅尺为参考时，而直线光栅尺信号却未接收到，因此系统无法起动。两者并没有相关性，因此模型回答未得到基础分5分，评分结束，输出得分：0分。
"故障现象：某配套FANUC6M系统，DC20/30型直流PM驱动的卧式加工中心，在自动加工过程中，偶然出现ALM401、ALM42报警。
","分析及处理过程：FANUC6M出现ALM401报警的含义同上；ALM421是Y轴位置跟随超差报警。
由于故障偶尔出现，初步判定CNC与伺服驱动系统本身无损坏；据操作人员反映，在机床手动、回参考点工作时，均无报警，分析电缆连接不良的可能性亦较小。
为了确定故障原因，维修时对Y轴编制了空运行试验程序，经多次试验确认：故障多在快进起动与停止时出现，故障时，速度控制单元上HVAL报警指示灯亮，表明驱动系统存在过电压。
测量速度控制单元输入电源，发现输入电压正确；检查直流母线上的制动电阻、斩波管均未损坏，初步判定故障是由于机械负载过重引起的。
由于该机床Y轴采用了液压平衡系统，分析机械负载过重可能与平衡液压缸的压力调节有关，进一步检查液压系统，发现平衡压力调整过低；重新调正平衡系统压力后，",故障分析：ALM401报警表示“伺服驱动器过载”，ALM42报警表示“驱动器直流母线过电压”。从系统安装布局来诊断，首先检查了主回路、制动电阻及其接触器等器件，未发现异常。其次检查了驱动器的设定和线路，发现了故障的原因：故障是由于驱动器的增益设定不当引起的。原因是系统中X、Y、Z轴的电机型号均一致，而实际负载又不相同，而系统对驱动器增益（电流极限）的设定，都是以系统内X（带工作台）轴为准，造成Y、Z轴增益设定过大，产生了上述报警。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有Y轴位置跟随超差，过电压，机械负载过重。而模型回答中的故障原因是驱动器的增益设定不当，导致电机过载，与标准答案中的Y轴位置跟随超差，过电压，机械负载过重不存在关联性，因此按评分标准，模型回答中的故障原因与标准回答某个故障现象产生的原因无关联，所以得不到基础分5分；既然得不到基础分，因此不需要进行加分运算，最终通过评分标准后检查得分为0分，评分结束，不再往下检查标准，输出得分：0分。
