questions,true_answers,model_answers,scores
"故障现象：一台配套FANUC6ME系统的加工中心，X轴在静止时机床工作正常，无报警；但在X轴运动过程中，出现振动，伴有噪声。
","分析及处理过程：由于机床在X轴静止时机床工作正常，无报警，初步判定数控系统与驱动器无故障。考虑到X轴运动时定位正确，因此，进一步判定系统X位置环工作正常。
检查X轴的振动情况，经观察发现，振动的频率与运动速度有关，运动速度快振动频率较高，运动速度慢则振动频率低，初步认为故障与速度反馈环节有关。分析引起以上敌障可能的原因有：
l）测速发电机不良。
2）测速发电机连接不良。
3）直流伺服电动机不良。
维修时首先检查X轴伺服电动机的测速发电机连接，未发现不良。检查X轴伺服电动机与内装式测速发电机，发现换向器表面积有较多的碳粉，用压缩空气进行清理后，故障未消除。
进一步利用数字万用表，测量测速发电机换向片之间的电阻值，经比较后发现，有一对极片间的电阻值比其他各对极片间的电阻值大了很多，说明测速发电机绕组内部存在断路现象。更换新的测速发电机后，机床恢复正常。",故障原因及分析过程同上，但解决方法是改变X轴伺服单元上的S6、S7、S11、S13等设定端的设定，以消除机床的振动。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有测速发电机不良，测速发电机连接不良，直流伺服电动机不良。而模型回答中的故障原因与标准回答中的某个故障现象产生的原因无关，因此未得到基础分5分，评分结束，最终通过评分标准后检查得分为0分，评分结束，不再往下检查标准，输出得分：0分。
故障现象：一台配套FANUC1OM系统的加工中心，CRT画面的字符显示时有时无。,"分析及处理过程：经检查，发现该机床的操纵台在转动一定的角度后，系统显示可
以恢复正常，因此，初步判定故障是属于电缆线的安装、接触不良等原因引起的。
通过检查CRT信号电缆，发现信号电缆线的其中一根线已经断开，重新连接后，机床恢复正常。",故障原因1和解决方法1、经检查，发现该机床的操纵台在转动一定的角度后，系统显示可以恢复正常，因此，故障是属于电缆线的安装、接触不良等原因引起的。解决方法2、通过检查CRT信号电缆，发现信号电缆线的其中一根线已经断开，重新连接后，机床恢复正常,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是通过检查CRT信号电缆，发现信号电缆线的其中一根线已经断开，重新连接后，机床恢复正常，而模型回答中的解决方案2也是通过检查CRT信号电缆，发现信号电缆线的其中一根线已经断开，重新连接后，机床恢复正常，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套三菱M50系统的数控车床，机床手动操作、回参考点动作均正常，但程序执行时的G01指令不执行。
","分析及处理过程：通常情况下，数控车床的G01指令（直线插补），使用每转进给的编程来指令进给速度，而且需要检查“主轴速度到达”信号的状态，因此进给运动与主轴的转速有关。当主轴转速为“0”时，进给速度亦为“0”。在三菱M50系统中，主轴速度是否到达指令值，可以通过参数SAR来进行设定，若SAR＝“1”，则必须是在主轴速度达到指令值后，才能执行下一步程序。
“主轴速度到达”信号通常是主轴驱动系统在确认速度到达后发出的，它作为PLC的输入信号，在PLC程序中经过处理，再传送到相应的NC地址位。同时，主轴驱动系统能否发出“主轴速度到达”信号，决定于采用的主轴驱动器，通常来说，在使用伺服型主轴驱动系统的机床上，都可以使用“主轴速度到达”信号；在使用变频器作为主轴驱动系

统的机床上，则通常不使用“主轴速度到达”信号。
在本机床上，由于使用的是变频器作为主轴驱动系统，所以应将参数SAR设成“0”，即不检测“主轴速度到达”信号。通过改变参数设定后，机床故障排除。","分析及处理过程：通常情况下，数控车床的G01指令（直线插补），使用每转进给的编程来指令进给速度，而且需要检查“主轴速度到达”信号的状态，因此进给运动与主轴的转速有关。当主轴转速为“0”时，进给速度亦为“0”。在三菱M50系统中，主轴速度是否到达指令值，可以通过参数SAR来进行设定，若SAR＝“1”，则必须是在主轴速度达到指令值后，才能执行下一步程序。
“主轴速度到达”信号通常是主轴驱动系统在确认速度到达后发出的，它作为PLC的输入信号，在PLC程序中经过处理，再传送到相应的NC地址位。同时，主轴驱动系统能否发出“主轴速度到达”信号，决定于采用的主轴驱动器，通常来说，在使用伺服型主轴驱动系统的机床上，都可以使用“主轴速度到达”信号；在使用变频器作为主轴驱动系
统的机床上，则通常不使用“主轴速度到达”信号。
在本机床上，由于使用的是变频器作为主轴驱动系统，所以应将参数SAR设成“0”，即不检测“主轴速度到达”信号。通过改变参数设定后，机床故障排除。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是将参数SAR设成“0”，即不检测“主轴速度到达”信号。通过改变参数设定后，机床故障排除，而模型回答中的解决方案也是将参数SAR设成“0”，即不检测“主轴速度到达”信号。通过改变参数设定后，机床故障排除，两者和标准回答中的解决方案基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：一台采用FANUC6M系统，配套FANUCDC10型P2M直流伺服驱动系统的数控铣床，在自动运行过程中突然停机，CNC出现ALM401、ALM431报警。
","分析及处理过程：FANUC6M出现ALM401报警的含义同上；ALM431是Z轴跟随误差报警。
检查伺服驱动系统，发现Z轴速度控制单元的BRK报警灯亮，表明主回路断路器跳闸，分析故障原因，可以初步确定为主回路存在短路或过电流。
重新台上主回路断路器NBF1/NBF2后，测量Z轴速度控制单元电源进线，发现U、2间存在短路，对照速度控制单元主回路原理图（见图5–12）逐一检查主回路各元器件，测量发现，该速度控制单元的主回路浪涌吸收器ZNR存在短路。更换同规格的浪涌吸收器后，在测量确认主回路已无短路的情况下，再次开机，机床故障排除。","故障现象: 故障现象：一台采用FANUC6M系统，配套FANUCDC10型P2M直流伺服驱动系统的数控铣床，在自动运行过程中突然停机，CNC出现ALM401、ALM431报警。
分析过程: 分析及处理过程：FANUC6M出现ALM401报警的含义同上；ALM431是Z轴跟随误差报警。
检查伺服驱动系统，发现Z轴速度控制单元的BRK报警灯亮，表明主回路断路器跳闸，分析故障原因，可以初步判定为主回路存在短路或过电流。
重新台上主回路断路器NBF1/NBF2后，测量Z轴速度控制单元电源进线，发现U、2间存在短路，对照速度控制单元主回路原理图（见图5–12）逐一检查主回路各元器件，测量发现，该速度控制单元的主回路浪涌吸收器ZNR存在短路。更换同规格的浪涌吸收器后，在测量确认主回路已无短路的情况下，再次开机，机床故障排除。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是更换浪涌吸收器，而模型回答中的解决方案也是更换同规格的浪涌吸收器，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套FANUC6M的立式加工中心，开机时发现系统电源无法正常接
通。
","分析及处理过程经检查，输入单元PIL灯与ALM灯均亮，由原理图4–3可知，引
起故障的原因可能是来自CP1–5/6的24V/±15V/+5V电源模块报警。当CP1–5/6接通后，由于中间继电器AL的吸合，使RY1互锁，RY1无法吸合。为了确认，维修时暂时断开了CP1–5、6间的连接，再次进行试验，ALM灯灭，CNC可以起动（CRT上显示报警），证明了故障原因。通过对电源单元进行必要的维修处理（有关电源单元的维修，参见本节后述），排除电源模块故障后，机床恢复正常。",分析及处理过程经检查，该机床输人单元的发光二极管PIL不亮，内部无DC24V电压，对照原理图4–2可知，可能的原因为Q1、DS1、C1与F3等元器件不良。逐一检查以上元器件，发现输入单元的F3已经熔断，其他元器件均无故障。更换F3后开机试验，机床随即恢复正常，证明故障是偶然性的过电流引起的。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有来自CP1–5/6的24V/±15V/+5V电源模块报警，中间继电器AL的吸合，RY1互锁，RY1无法吸合。而模型回答中的第一个原因：发光二极管PIL不亮，内部无DC24V电压，与标准答案中的来自CP1–5/6的24V/±15V/+5V电源模块报警有关联，因为模型回答虽未提及具体的电源模块，但也未随便给出一个和标准回答不同的错误电源模块，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了输入单元F3熔断，标准问答中并没有提到，所以二者不存在关联性，因此按评分标准，模型回答中没有其他故障原因与标准问答某个故障现象产生的原因有关联，所以不需要在基础分上加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：某配套FANUC
0M的数控机床，在回参考点时发现：机床在参考点位置停止后，参考点指示灯不亮，机床无法进行下一步操作。机床关机后，又可手动操作，回参考点后上述现象又出现。
",分析及处理过程：根据以上现象判断，机床回参考点动作属于正常。考虑到机床已在参考点附近停止运动，因此，初步判断其原因可能是参考点定位精度未达到规定的要求所引起的。通过机床的诊断功能，在诊断页面下对系统的“位置跟随误差”（DGN800~802）进行了检查，发现机床的Y轴的跟踪误差超过了定位精度的允许范围。经调整伺服驱动器的“偏移”电位器，使“位置跟随误差”DGN808~802的值接近“0”后，机床恢复正常工作。,可能的原因和解决方案如下：1)参考点定位精度未达到规定的要求所引起的。解决方法：可以通过机床的诊断功能，在诊断页面下对系统的“位置跟随误差”（DGN800~802）进行检查并进行调整伺服驱动器的“偏移”电位器，使“位置跟随误差”DGN808~802的值接近“0”。2)有关参数设置出错引起的。解决方法是查阅FANUC0M说明书，进行正确的参数设置。3)编码器与CNC的连接出现问题。解决方法是重新进行正确的连接。4)编码器出现故障。解决方法是更换编码器。5)出现偶然性的过电流引起的。解决方法是检修开关Q1、DS1、C1与F3等元器件,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是调整伺服驱动器的“偏移”电位器，使“位置跟随误差”DGN808~802的值接近“0”，而模型回答中的解决方案：1）和标准回答中的解决方案一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：配套LJ–10T的数控车床，开机后CRT无显示。
","分析及处理过程：经与上例同样的检查，测量CRT作电源DC12V正常，但显示器无视频信号输入。进一步检查发现，系统（MTB板）上的视频信号输出正常，显示器有光栅。因此，初步判定故障原因在CRT的同步分离电路上。该系统的CRT同步分离电路原理如图4–12所示；经测量发现，行、场同步输出信号正常，但射频信号无输出。对照原理图检查发现，视频信号在R1、R2连接处无信号，但C1、C2正常，由此判定故障在R2上。测量发现，R2对地短路，更换后，显示恢复正常。
类似故障：配套LJ–10T的数控车床，开机后CRT无显示。
","故障现象: 故障现象：配套LJ–10T的数控车床，开机后CRT无显示。
分析过程: 经检查发现，系统与CRT的连接以及系统电源正常，初步判断故障原因在显示器本身的控制电路中。
测量CRT作电源（DC12V）发现，当显示器不工作时，DC12V正常，但在CRT作以后，实际电压只有DC5V左右。
进一步测量发现，CRT电源输入正常，但集成稳压器（AN7812）输出电压为DCSV。更换AN7812后，显示恢复正常。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是更换AN7812，而模型回答中的解决方案是更换AN7812，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套SIEMENS810M的立式加工中心，在自动运行如下指令时：
T**M06；S**M03；G00Z–100；
有时出现主轴不转，而Z轴向下运动的情况。
","分析及处理过程：本机床采用的是无机械手换刀方式，换刀动作通过气动控制刀库的前后、上下实现的。由于故障偶然出现，分析故障原因，它应与机床的换刀与主轴间的互锁有关。

仔细检查机床的PLC程序设计，发现该机床的换刀动作与主轴间存在互锁，即：只有当刀库在后位时，主轴才能旋转：一旦刀库离开后位，主轴必须立即停止。
现场观察刀库的动作过程，发现该刀库运动存在明显的冲击，在刀库到达后位时。存在振动现象。通过系统诊断功能，可以明显发现刀库的“后位”信号有多次通断的情况。而程序中的“换刀完成”信号（M06执行完成）为刀库的“后位到达”信号，因此，当刀库后退时在第一次发出到位信号后，系统就认为换刀已经完成，并开始执行S**M03指令。但M03执行过程中（或执行完成后），由于振动，刀库后位信号再次消失，引起了主轴的互锁，从而出现了主轴停止转动而Z轴继续向下的现象。
解决问题的方法是通过调节气动回路，使得刀库振动消除，并适当减少无触点开关的检测距离，避免出现后位信号的多次通断现象。在以上调节不能解决时，可以通过增加PLC程序中的延时或加工程序中的延时解决。",分析过程:分析及处理过程：本机床采用的是无机械手换刀方式，换刀动作通过气动控制刀库的前后、上下实现的。由于故障偶然出现，分析故障原因，它应与机床的换刀与主轴间的互锁有关。仔细检查机床的PLC程序设计，发现该机床的换刀动作与主轴间存在互锁，即：只有当刀库在后位时，主轴才能旋转：一旦刀库离开后位，主轴必须立即停止。现场观察刀库的动作过程，发现该刀库运动存在明显的冲击，在刀库到达后位时。存在振动现象。通过系统诊断功能，可以明显发现刀库的“后位”信号有多次通断的情况。而程序中的“换刀完成”信号（M06执行完成）为刀库的“后位到达”信号，因此，当刀库后退时在第一次发出到位信号后，系统就认为换刀已经完成，并开始执行S**M03指令。但M03执行过程中（或执行完成后），由于振动，刀库后位信号再次消失，引起了主轴的互锁，从而出现了主轴停止转动而Z轴继续向下的现象。解决问题的方法是通过调节气动回路，使得刀库振动消除，并适当减少无触点开关的检测距离，避免出现后位信号的多次通断现象。在以上调节不能解决时，可以通过增加PLC程序中的延时或加工程序中的延时解决。,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是通过调节气动回路，使得刀库振动消除，并适当减少无触点开关的检测距离，避免出现后位信号的多次通断现象。在以上调节不能解决时，可以通过增加PLC程序中的延时或加工程序中的延时解决。而模型回答中的解决方案是通过调节气动回路，使得刀库振动消除，并适当减少无触点开关的检测距离，避免出现后位信号的多次通断现象。在以上调节不能解决时，可以通过增加PLC程序中的延时或加工程序中的延时解决。两者和标准回答中的解决方案完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：一台配套FAOR8030系统、SIEMENS6SC610交流伺服驱动的立式加工中心，在自动工作时，偶然出现X轴的剧烈振动。
","分析及处理过程：机床在出现故障时，关机后再开机，机床即可以恢复正常；且在故障时检查，系统、驱动器都无报警；而且振动在加工过程中只是偶然出现。
在振动时检查系统的位置跟随误差显示，发现此值在0~0.1mm范围内振动，可以基本确认数控系统的位置检测部分以及位置测量系统均无故障。
由于故障的偶然性，而且当故障发生时只要通过关机，即可恢复正常工作，这给故障的诊断增加了困难。为了确认故障部位，维修时将X、Y轴的驱动器模块、伺服电动机分别作了互换处理，但","分析及处理过程：由于故障在加工过程中只是偶然出现，而且故障发生时检查，系统、驱动器都无报警；关机后再开机，机床即可以恢复正常，可以基本确认数控系统、驱动系统以及位置测量系统均无故障。
由于故障的偶然性，而且当故障发生时只要通过关机，即可恢复正常工作，这给故障的诊断增加了困难。为了确认故障部位，维修时将X、Y轴的驱动器模块、伺服电动机分别作了互换处理，但故障现象与振动频率均未发生变化，从而确认了故障与机械传动部分无关，与驱动器、伺服电动机无关。
进一步分析其故障的特点，发现振动频率与运动速度有关，运动速度快振动频率较高，运动速度慢则振动频率低，可以判定故障与速度闭环有关，与位置闭环无关。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是关机后再开机，机床即可以恢复正常，而模型回答中的解决方案：关机后再开机，机床即可以恢复正常，与标准回答中的解决方案基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某采用FANUCOT数控系统的数控车床，开机时全部动作正常，伺服进给系统高速运动平稳、低速无爬行，加工的零件精度全部达到要求。当机床正常工作5~7h后（时间不定），Z轴出现剧烈振荡，CNC报警，机床无法正常工作。这时，即使关机再起动，只要手动或自动移动Z轴，在所有速度范围内，都发生剧烈振荡。但是，如果关机时间足够长（如：第二天开机），机床又可以正常工作5~7h，并再次出现以上敌障，如此周期性重复。
","分析及处理过程：该机床X、Z分别采用FANUC5、10型AC伺服电动机驱动，主轴采用FANUC8SAC主轴驱动，机床带液压夹具、液压尾架和15把刀的自动换刀装置，全封闭防护，自动排屑。因此，控制线路设计比较复杂，机床功能较强。
根据以上敌障现象，首先从大的方面考虑，分析可能的原因不外乎机械、电气两个方面。在机械方面，可能是由于贴塑导轨的热变形、脱胶，滚珠丝杠、丝杠轴承的局部损坏或调整不当等原因引起的非均匀性负载变化，导致进给系统的不稳定。在电气方面，可能是由于某个元器件的参数变化，引起系统的动态特性改变，导致系统的不稳定等等。
鉴于本机床采用的是半闭环伺服系统，为了分清原因，维修的第一步是松开Z轴伺服电动机和滚珠丝杠之间的机械联接，在Z轴无负载的情况下，运行加工程序，以区分机械、电气故障。经试验发现：故障仍然存在，但发生故障的时间有所延长。因此，可以确认故障为电气原因，并且和负载大小或温升有关。
由于数控机床伺服进给系统包含了CNC、伺服驱动器、伺服电动机等三大部分，为了进一步分清原因，维修的第二步是将CNC的X轴和Z轴的速度给定和位置反馈互换
（CNC的M6与M8、M7与M9互换），即：利用CNC的X轴指令控制机床的Z轴伺服和电动机运动，CNC的Z轴指令控制机床的X轴伺服和电动机运动，以判别故障发生在CNC或伺服。经更换发现，此时CNC的Z轴（带X轴伺服及电动机）运动正常，但X轴（带Z轴伺服及电动机）运动时出现振荡。据此，可以确认故障在Z轴伺服驱动或伺服电动机上。
考虑到该机床X、Z轴采用的是同系列的AC伺服驱动，其伺服PCB板型号和规格相同，为了进一步缩小检查范围，维修的第三步是在恢复第二步CNC和X上伺服间的正常连接后，将X、Z的PCB板经过调整设定后互换。经互换发现，这时X轴工作仍然正常，Z轴",可能的原因和解决方案如下：,该例按评分标准3进行评分：在机械方面，可能是由于贴塑导轨的热变形、脱胶，滚珠丝杠、丝杠轴承的局部损坏或调整不当等原因引起的非均匀性负载变化，导致进给系统的不稳定。在电气方面，可能是由于某个元器件的参数变化，引起系统的动态特性改变，导致系统的不稳定等等。
"故障现象：一台配套SIEMENS810M及611A交流伺服驱动的立式加工中心，在调试时，出现X轴过电流报警。
","分析及处理过程：由于机床为初次开机调试，可以认为驱动器、电动机均无故障，故障原因通常与伺服电动机与驱动器之间的连接有关。
对照SIEMENS611A伺服驱动器说明书，仔细检查发现该机床X轴伺服电动机的三相电枢线相序接反；重新连接后，故障排除。","故障现象: 故障现象：一台配套SIEMENS810M及611A交流伺服驱动的立式加工中心，在调试时，出现X轴过电流报警。
分析过程: 分析及处理过程：由于机床为初次开机调试，可以认为驱动器、电动机均无故障，故障原因通常与伺服电动机与驱动器之间的连接有关。
对照SIEMENS611A伺服驱动器说明书，仔细检查发现该机床X轴伺服电动机的三相电枢线相序接反；重新连接后，故障排除。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是重新连接X轴伺服电动机的三相电枢线，而模型回答中的解决方案也是重新连接X轴伺服电动机的三相电枢线，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套SIEMENS810M的加工中心，机床加工过程中，显示器突然无显
示。
","分析及处理过程810M系统无显示的原因有两方面：一是系统硬件故障，二是系统
软件出错；对于后者，可以通过对系统的初始化进行恢复。
为了判别故障原因，维修时对系统进行初始化处理：按住系统面板上的诊断键（有“眼睛”标记的键），接通电源起动系统，但系统仍然无初始化页面显示。
由此可以判定，系统的显示器损坏，更换显示器后，机床恢复正常。例65.810系统显示驱动不良的故障维修
",故障原因1：系统硬件故障。解决方法：维修或更换硬件。故障原因2：系统软件出错。解决方法：可以通过对系统的初始化进行恢复。,该例按评分标准1进行评分：判断结果为正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：一台配套FANUC6ME的数控冲床，开机时CRT显示ALM401报警，且Y轴速度控制单元上HCAL报警灯亮。
","分析及处理过程：FANUC6M系统CRT上显示401报警的含义是“X、Y、Z等进给轴伺服驱动系统的速度控制单元的准备信号（VRDY信号）为OFF状态，即伺服驱动系统没有准备好”；速度控制单元状态指示灯HCAL亮的含义是“速度控制单元存在过电流报警”。
由于本机床使用的是P＝M直流速度控制单元，根据报警分析，直流速度控制单元存在过电流报警是引起数控系统401报警的根本原因，因为当速度控制单元出现过电流时，必然使得速度控制单元的“准备好”信号（VRDY信号）断开。
速度控制单元出现过电流可能的原因有：
l）主回路逆变晶体管TM~TM4模块不良。
2）伺服电动机电枢线短路、绕组短路或对地短路。
3）驱动器内部逆变晶体管输出短路或对地短路。
根据以上原因，通过测量电动机绕组，表明电动机正常；因此故障最大可能的原因是驱动器上的晶体管模块损坏。通过实际测量发现，驱动器主回路的逆变晶体管模块TM1、TMZ（参见图5–12）损坏。在测量确认主回路无短路的前提下，通过更换同规格模块后，故障排除，机床恢复正常工作。","分析及处理过程：FANUC6M系统CRT上显示401报警的含义是“X、Y、Z等进给轴伺服驱动系统的速度控制单元的准备信号（VRDY信号）为OFF状态，即伺服驱动系统没有准备好”；速度控制单元状态指示灯HCAL亮的含义是“速度控制单元存在过电流报警”。
由于本机床使用的是P＝M直流速度控制单元，根据报警分析，直流速度控制单元存在过电流报警是引起数控系统401报警的根本原因，因为当速度控制单元出现过电流时，必然使得速度控制单元的“准备好”信号（VRDY信号）断开。
速度控制单元出现过电流可能的原因有：
l）主回路逆变晶体管TM~TM4模块不良。
2）伺服电动机电枢线短路、绕组短路或对地短路。
3）驱动器内部逆变晶体管输出短路或对地短路。
根据以上原因，通过测量电动机绕组，表明电动机正常；因此故障最大可能的原因是驱动器上的晶体管模块损坏。通过实际测量发现，驱动器主回路的逆变晶体管模块TM1、TMZ（参见图5–12）损坏。在测量确认主回路无短路的前提下，通过更换同规格模块后，故障排除，机床恢复正常工作。",该例按评分标准1进行评分：检查标准：由于标准回答和模型回答中的解决方案完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：配套SIEMENS802D系统的数控铣床，开机时出现报警：ALM380500，驱动器显示报警号ALM504。
","分析及处理过程：驱动器ALM504报警的含义是：编码器的电压太低，编码器反馈监控失效。
经检查，开机时伺服驱动器可以显示“RUN”，表明伺服驱动系统可以通过自诊断，驱动器的硬件应无故障。经观察发现，每次报警都是在伺服驱动系统“使能”信号加入的瞬间出现，由此可以初步判定，报警是由于伺服电动机加入电枢电压瞬间的干扰引起的。
重新连接伺服驱动的电动机编码器反馈线，进行正确的接地连接后，故障清除，机床恢复正常。
3.KND系统外部干扰引起的故障维修2例例104.100M电源干扰引起的故障维修
","分析及处理过程：驱动器ALM504报警的含义是：编码器的电压太低，编码器反馈监控失效。
经检查，开机时伺服驱动器可以显示“RUN”，表明伺服驱动系统可以通过自诊断，驱动器的硬件应无故障。
经观察发现，每次报警都是在伺服驱动系统“使能”信号加入的瞬间出现，由此可以初步判定，报警是由于伺服电动机加入电枢电压瞬间的干扰引起的。
重新连接伺服驱动的电动机编码器反馈线，进行正确的接地连接后，故障清除，机床恢复正常。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是重新连接伺服驱动的电动机编码器反馈线，进行正确的接地连接，而模型回答中的解决方案也是重新连接伺服驱动的电动机编码器反馈线，进行正确的接地连接，两者完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套SIEMENS8T的数控磨床，在自动加工过程中，突然外部停电，再次起动系统，电源无法正常接通。
","分析及处理过程：经检查，系统电源模块（MS141）的L1、L2间无AC220V电压。根据机床电气原理图检查，发现进线熔断器已经熔断。在测量AC220V无短路的前提下，换上进线熔断器，输入电压恢复，但电源仍然无法起动。
进一步检查确认，系统起动的全部外部条件都已经满足，测量NC–ON触点动作，初步判定电源模块内部存在故障。
取下电源模块（MS141）检查，发现NC–ON回路中的一只稳压管不良，更换后，系统恢复正常。
维修体会与维修要点：
1）SIEMENS810M由于使用的是DC24V电源，因此电源回路相对比较简单，故障原因多数是内部熔断器、保护二极管等元件损坏。
2）判定810系统电源是否存在故障的方法较简单，可以在系统加入DC24V电源后，通过直接短接系统的NC–ON触点进行检测。短接后若系统正常起动，显示器工作，证明系统电源单元无故障：否则应对系统电源单元进行维修。
3）由于810风机与系统在内部采用了独立的供电回路，因此，即使风机正常工作，只能代表外部DC24V供电正常，但不能代表系统内部电源的工作正常（参见图4–11）。
4）SIEMENS其他型号的数控系统（如：SIEMENS3、8、850、880等），其电源控制方式与
SIEMENS810系列基本相同，维修时可以参照进行。
3.其他系统电源模块故障维修4例",故障原因及解决方案1）系统外部电源输入回路存在断路现象。检查外部供电情况，确认输入正常后排除故障。2）系统紧急“急停”信号生效。检查系统的“急停”输入，确认系统无外部“急停”信号输入，排除故障。]3）系统电源模块故障。检查确认系统电源故障，对电源单元进行维修，排除故障。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有进线熔断器熔断，NC–ON回路中的一只稳压管不良，而模型回答中的第三个原因：系统电源模块故障提到了电源单元进行维修，与标准答案中的NC–ON回路中的一只稳压管不良有关联，因为模型回答虽未提及具体的稳压管，但也未随便给出一个和标准回答不同的错误稳压管，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查模型回答的第二个原因中提到了系统紧急“急停”信号生效，标准问答中并没有提到，因此不加分；继续检查模型回答的第一个原因中提到了系统外部电源输入回路存在断路现象，标准问答中是进线熔断器熔断，虽然断路的具体部件不同，但是二者都提到了系统外部电源输入回路，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：一台配置SIEMENS6M系统的进口立式加工中心，在夹具调试过程中突

然停机，再次开机时，电源无法正常接通。
","分析及处理过程机床型号及系统规格上倒，经过与上倒同样的分析检查，确认故障原因是由于PLC的互锁触点动作引起的。在本例中，检查PLC处于正常运行状态；机床工作台未超程；但PLC互锁输出的中间继电器未吸合。进一步检查发现，PLC上的DC24V/2A输出模块中的全部输出指示灯均不亮，但其他输出模块（DC24V/0.5A）上的全部指示灯正常亮，由此判定故障原因是S5–1301B的DC24V/2A公共回路故障引起的。检查该模块的全部输出信号的公共外部电源DC24V为“0”，24V断路器跳闸。
进一步测量发现，夹具上的24V连接线碰机床外壳，导致了断路器的跳闸，重新处理后，合上DC24V断路器，机床恢复正常工作。",故障原因及解决方法：故障原因是PLC的互锁触点动作引起的。解决方法是检查PLC并排除主电动机故障后，触点闭合，再次起动机床，电源正常接通。,该例按评分标准2进行评分：检查标准：由于最终原因是由于PLC的互锁触点动作引起的，且该原因在模型回答中被准确地提到了，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
